matchId,matchDuration,matchType,maxPlace,numGroups
f764fbfcff473c,1548,squad,27,23
f7656e26559b88,1845,duo-fpp,44,40
f768bd83fe7f31,1836,squad,26,25
f76ac17baa3e22,1368,duo-fpp,48,47
f76f22976e4c7e,1521,solo,94,92
f770c8e7c0ad7d,1899,duo,50,48
f77212ff85bb1f,1833,duo-fpp,47,45
f77238bc2e9084,1762,squad,27,24
f772a86c078b1d,1401,duo-fpp,49,49
f77331f64658a5,1456,solo-fpp,96,92
f773dc7da68845,1967,squad,26,25
f7751cffb444f9,1864,duo-fpp,45,43
f776634e6a8295,1387,squad,27,26
f776b2ace56b15,1962,solo-fpp,98,98
f776c63bbd1451,1316,duo-fpp,49,49
f778d951627d9a,1909,squad-fpp,31,31
f77a515bbb70fa,1388,duo-fpp,49,49
f77bee7df9d92e,1378,squad-fpp,27,27
f77d0c40d31302,1423,duo-fpp,49,48
f77e65faade906,1440,solo-fpp,95,94
f77ec6f080ff3d,1389,duo-fpp,48,44
f77f731eccfd26,1896,squad-fpp,27,26
f78191d5e488a6,1341,squad-fpp,29,28
f781bc0223975d,1364,duo-fpp,47,45
f7846d7c7282fb,1404,duo-fpp,48,48
f784c2fb88337f,1808,solo,19,2
f784ff250559fe,1820,duo-fpp,19,19
f785cff4ea95a7,1808,solo-fpp,93,89
f787092c49fc63,1877,duo,37,31
f78741dbd53999,1382,squad-fpp,30,30
f78a7151252e63,1877,squad-fpp,27,26
f78abc1876db5e,1387,duo,48,43
f78c19abe631ae,1334,duo-fpp,48,47
f78d8d55bfad45,1398,squad-fpp,28,28
f78e303afbc282,1320,squad-fpp,30,30
f78feb4f8b50da,1895,squad-fpp,30,28
f79107f42b5dc9,1435,squad,28,27
f791298bc1f800,1980,squad,28,27
f7914265a04983,1366,solo-fpp,99,99
f7918cfd98302c,1820,duo-fpp,47,46
f791b7885af4f9,1402,duo,50,48
f791b86391769e,1800,squad,29,26
f793f0102f964b,1712,squad-fpp,29,28
f794cafc9e93a7,1840,squad,31,29
f7959f6ac955a7,1381,duo-fpp,47,46
f796c32b86dba9,1378,squad-fpp,27,26
f797cd9661ea91,1937,duo-fpp,48,47
f79ba0a163912c,1898,squad,28,26
f7a00e387ac828,1288,solo-fpp,97,93
f7a133f04a48a3,1904,squad,30,30
f7a1e45a878058,1869,squad,30,29
f7a1ff7e4f2a7c,1265,squad-fpp,28,28
f7a5962505bc31,1394,duo-fpp,45,42
f7a73d8e4c680a,1211,squad-fpp,28,26
f7a8ce7b3216f3,1392,squad,29,28
f7aabcf25529ae,1874,duo-fpp,50,48
f7ab413a267de6,1641,squad,28,27
f7acbcefca2c65,1375,squad-fpp,29,28
f7acea1af35b3b,1355,squad-fpp,26,25
f7ad0a6a69fb6a,1347,solo-fpp,55,53
f7b18663772aef,1762,squad-fpp,28,25
f7b2419176a9e9,1342,duo-fpp,49,48
f7b272e725617a,1325,squad-fpp,28,27
f7b4d7b79c1195,1352,duo-fpp,46,42
f7b5ef73813516,1423,duo-fpp,49,47
f7b7c72fb607ca,1917,squad,24,24
f7b854843841cd,1409,duo-fpp,43,40
f7b987dad5f43c,1900,squad-fpp,25,23
f7bb4b1b3918b8,1873,squad,27,22
f7bc24b0c19596,1945,squad-fpp,28,28
f7bd6c5c8cc0c6,2076,normal-duo-fpp,32,32
f7bdcfc66d0dc0,1857,squad-fpp,32,31
f7bfbfab040691,1808,solo,17,2
f7bfe0bf91c98d,1206,squad-fpp,27,26
f7bffe1e9f6b1a,1965,solo,91,88
f7c0425dfeb605,1980,squad-fpp,28,28
f7c194cab0f9ab,1809,squad-fpp,27,27
f7c1cd82bed0f0,806,normal-solo-fpp,16,16
f7c2df544d0fa8,1927,solo-fpp,98,96
f7c2e9996a4937,1881,squad-fpp,25,25
f7c434b553b97d,1834,duo-fpp,46,45
f7c59e02148c52,1418,squad-fpp,29,27
f7c79faf8316ac,1935,duo-fpp,49,47
f7c86799a06cbc,1395,duo-fpp,49,47
f7cb7612b6b768,2067,solo-fpp,96,94
f7cd7cdec61c34,1956,squad,26,26
f7cee5477fe420,1868,solo,94,92
f7cf1c9e5dba26,1340,squad-fpp,29,27
f7d06410918edd,1365,duo,48,47
f7d1507be68886,1523,solo-fpp,92,92
f7d1f96ab8e69f,1466,squad,26,25
f7d284ffb9d8ff,1396,duo-fpp,48,47
f7d5acb77725c3,1784,squad-fpp,26,26
f7d9436fdb01e7,1366,solo-fpp,94,94
f7db030456e4c0,1382,duo-fpp,47,45
f7dbcd88841279,1370,squad-fpp,29,28
f7dc899bd82d1c,1865,duo-fpp,47,46
f7e0282835ec9b,1957,solo-fpp,93,89
f7e1db80e13fe8,1880,duo,45,44
f7e62eec63a979,1362,squad,28,27
f7e6d3dcbb7eca,1366,duo-fpp,50,46
f7ea033d41abf5,1936,squad-fpp,27,25
f7eb587192a3eb,1355,duo-fpp,50,46
f7ec5afaee5b8a,1839,duo,44,42
f7ecda64e6a7f0,1347,duo-fpp,49,47
f7edc119b6dc86,1359,duo-fpp,48,46
f7edfd3c8db240,1375,duo-fpp,48,48
f7f13d1bef56c1,1880,squad-fpp,29,29
f7f26dcf3cac16,1423,squad-fpp,31,30
f7f2cf44b970c2,1340,squad-fpp,30,29
f7f482ca78434e,1332,squad,28,25
f7f4c200c41d6f,1419,solo-fpp,98,96
f7f57c4b598815,1879,squad,28,26
f7f6b6a59da4aa,1742,squad-fpp,28,27
f7f7b4ae7b76f7,1478,squad-fpp,27,24
f7fa5bae64920f,1391,squad,30,30
f7fab4b9aedda8,1350,squad,28,26
f7facf79b5d891,1386,duo,49,48
f7fbb0a0db441d,1391,squad-fpp,29,29
f7fcc52cf080db,1341,squad-fpp,31,30
f800acab62dd33,1468,duo-fpp,48,46
f801b638001cdf,1829,squad-fpp,28,28
f80329739f85fe,1333,solo-fpp,94,92
f805cbd9c92eca,1307,squad-fpp,29,27
f80625e411ed3a,1923,duo,48,44
f80823d11b4ead,1318,squad-fpp,27,26
f808638cc09d0b,1363,squad-fpp,26,26
f808eadc82f80b,1386,squad-fpp,30,30
f8099330d22e70,1465,squad,27,26
f80a35d060689d,1317,squad-fpp,30,30
f80a4985dfce8c,1369,squad-fpp,29,27
f80a5ea871cc73,1910,squad,28,26
f80b7b3ade8562,1303,squad-fpp,29,27
f80d10d97bf8b7,1871,squad-fpp,28,26
f80da06100b1eb,1360,squad-fpp,28,27
f810088eddfd20,1803,squad-fpp,27,25
f816318c051ded,1897,squad,28,27
f81a08ec2dbfb9,1482,squad,27,27
f81b4a746731ff,1418,squad-fpp,32,31
f8207c79b0ff2c,1773,squad,28,28
f822104aac5975,1761,duo-fpp,49,45
f822eace66221b,1728,solo-fpp,97,94
f824e1a6934198,1325,squad-fpp,27,27
f825a2bf2efb74,1255,squad-fpp,26,25
f8281e990d0753,1368,duo-fpp,48,45
f828a73ec8df47,1295,squad-fpp,26,26
f82a941a6c57fe,1392,duo-fpp,47,47
f82bce3b188c60,1416,squad,26,26
f82c71b35577a8,1765,squad-fpp,30,28
f82dd14f7fbdd5,1321,squad-fpp,30,30
f8310e68b468d5,1305,duo-fpp,46,44
f83212fa516f85,1792,squad-fpp,29,27
f832b69cf80866,1282,duo-fpp,30,29
f834d709d79ae6,1321,squad-fpp,29,29
f835c4b27d1bf0,1896,squad,30,29
f835d8fe446163,1532,solo-fpp,92,89
f83786781078fa,1873,squad-fpp,28,27
f83a830099faf7,1445,solo,98,97
f83a90b28eb7fd,1336,squad-fpp,27,27
f83a92100f0d0a,1446,duo-fpp,48,47
f83ebfe076d8d5,1370,squad-fpp,33,31
f83ec7c2b2aa7a,1283,squad,28,27
f83f207487e8ad,1347,squad-fpp,28,27
f843b77365f44d,1778,solo-fpp,95,94
f8491a91f8a284,1360,duo-fpp,48,47
f849f984bcf5a2,1420,duo-fpp,49,47
f84abee57ec7e7,1408,solo-fpp,91,88
f84cbb860e00eb,1455,squad-fpp,28,27
f84d3ea01136cb,1379,squad-fpp,30,28
f84fd33a9c093b,1835,squad,22,20
f8516ede56b38b,1952,solo-fpp,96,94
f8517b188cc20f,1897,duo-fpp,45,44
f85341419a577d,1361,duo,48,44
f853bcd436d7dc,1384,squad-fpp,29,29
f8555fab645d5f,1756,squad-fpp,26,26
f858ff95722215,1302,squad,30,30
f8591bfe621851,1804,duo-fpp,48,48
f85a9f5828a6bb,1932,squad,30,28
f85abc5853e28d,1398,squad-fpp,27,25
f85d63e2477fb8,1826,squad-fpp,29,28
f85fd75f35378b,1365,duo-fpp,48,46
f8607cc4ebe993,1793,duo-fpp,46,46
f8633dfe225545,1285,squad-fpp,27,26
f863b067c6731b,1309,squad-fpp,28,28
f86460863a0055,1347,duo-fpp,49,48
f86478d7b591c3,1467,solo,90,84
f866205828d732,1893,squad-fpp,27,26
f8663d9bb0fabc,1416,duo-fpp,48,47
f8681a14e04ad2,1304,squad-fpp,29,28
f86b9357a2ff73,1362,solo-fpp,95,95
f86cfa0bb2f52b,1450,squad,29,28
f86f08f5061ff5,1378,squad,28,28
f86f149952c32f,1327,duo-fpp,43,41
f86fda7a0f0c11,1808,solo,17,2
f870a31f34a6e1,1305,squad,28,27
f872e408c714d2,1795,squad,27,27
f87a0be30f6015,1818,squad-fpp,26,26
f87c985241f8d5,1364,squad-fpp,31,30
f87f4aae284883,1351,duo-fpp,49,46
f8813a3e9ae234,1382,squad-fpp,29,28
f885babc572678,1414,squad-fpp,27,26
f886dedb783787,1881,squad,28,28
f8878504c8996c,1956,duo-fpp,50,47
f889604b39087b,1863,normal-squad-fpp,16,16
f88ae25bcab999,1889,solo,92,87
f88c091a864522,1380,duo-fpp,49,48
f88caa23239f51,1450,duo,50,48
f88d95bebc46fa,1083,normal-solo,9,8
f88dfdb1d24194,1437,squad-fpp,28,28
f890f3a5a98a91,1806,duo-fpp,50,50
f8913ce9fe4b21,1803,solo-fpp,94,93
f8927d87063fd3,1817,squad-fpp,27,25
f892f5140a95ae,1385,squad-fpp,31,31
f89340987abd65,1369,squad-fpp,28,28
f895baff07fec7,1937,squad-fpp,28,25
f897180afc397d,1922,duo,48,45
f897496c9546c7,1459,solo-fpp,97,94
f89858bb2f2ea7,1406,squad,27,27
f89955dd45d461,1917,solo-fpp,61,60
f89c3afb6cf987,1970,squad,29,29
f89c94155d58ff,1404,duo-fpp,47,46
f89e285f25af34,1287,duo-fpp,46,45
f89eee13671d8b,1324,duo,48,46
f8a0cad060c927,1385,squad-fpp,32,31
f8a3eb1f40c0c2,1457,duo,50,48
f8a47cea775eda,1351,squad-fpp,27,27
f8a4a7a146bf93,1395,duo-fpp,48,48
f8a5b2158fbcf6,1398,duo-fpp,49,46
f8a5f0106f2b22,1450,duo-fpp,41,41
f8a730d2655d3f,1808,solo,17,2
f8a81be3ca8baa,1286,squad-fpp,26,26
f8a91504cc0379,1939,duo-fpp,49,48
f8ab072b7df1bb,1330,squad-fpp,30,29
f8ac7f2682315b,1386,squad-fpp,27,26
f8ae2fb06dd9d7,1403,duo,46,46
f8af679f977838,1476,solo-fpp,88,83
f8b06c2f753607,1808,solo,14,2
f8b06e32000ee8,1458,solo,94,93
f8b07792b88bce,1966,solo-fpp,95,91
f8b1f3b41a1a74,1797,squad,24,24
f8b3c557d3f062,1815,squad-fpp,30,28
f8b4f8b84ba42a,1860,squad-fpp,28,25
f8b5a31343e04c,1462,duo-fpp,45,44
f8b78c52809d1f,1781,squad-fpp,28,27
f8b819ac985aef,1364,squad-fpp,28,26
f8b8c53e1a6799,1931,solo-fpp,97,94
f8b8e2643f60ee,2007,solo,83,83
f8ba62144445f1,1364,duo,44,40
f8befc7e4d224d,1362,squad,27,27
f8c362e977043e,1389,duo-fpp,48,46
f8c4fb88f17497,1438,duo-fpp,49,48
f8c5421e0754cf,1456,squad-fpp,29,27
f8c5da9647afed,1351,duo-fpp,50,50
f8c5f9d4b1f55e,1388,squad,27,24
f8c619e2207f92,1407,duo,49,45
f8c68d56b89bae,1325,squad-fpp,28,28
f8c9c641758870,1393,squad-fpp,31,31
f8cb89a1daf4e0,1881,squad,27,26
f8cc176fe2ef2f,1408,squad-fpp,29,29
f8cf0c32f9b43a,1375,duo-fpp,48,48
f8cfda66254499,1440,solo-fpp,97,96
f8d0191df783cc,1423,solo-fpp,97,96
f8d2dfc765873f,1956,squad-fpp,28,28
f8d31c34f7d1d7,1379,solo,91,87
f8d44339a0bd46,1935,squad-fpp,27,25
f8d6908613776e,1386,solo-fpp,97,95
f8d94fc5d7dc2f,1795,squad-fpp,29,29
f8da920a4d2b26,1838,squad-fpp,26,26
f8dbb6134bf6fc,916,crashfpp,49,48
f8dc43e9e7cbc3,1749,solo,92,86
f8dd53f8e0337d,2187,squad-fpp,27,25
f8dd92b3dce9bf,1829,duo-fpp,46,44
f8de56c03b36c6,1436,squad-fpp,27,26
f8de870089937b,1852,squad-fpp,29,27
f8e02cb4c82d7d,2237,solo,97,92
f8e36a9fd018bc,1788,duo-fpp,49,48
f8e3df9711df77,1778,duo-fpp,47,44
f8e54a423c7f35,1849,squad,29,27
f8e62bf19d9e2b,1831,squad,27,27
f8e87c60305dc4,1807,duo-fpp,49,48
f8e9633753e25f,1789,duo,48,48
f8e9b98338c0da,1439,squad,29,28
f8e9efb69b8659,1470,squad-fpp,30,26
f8e9fca9e60d92,1294,duo-fpp,50,45
f8ea119f937091,1472,duo-fpp,47,45
f8ec459599f957,1335,squad-fpp,28,28
f8ee856d26fcac,1900,duo-fpp,46,45
f8f059f9b21663,1946,squad,30,27
f8f125f120c5e8,1497,duo-fpp,48,47
f8f1d25a575614,1828,duo-fpp,46,44
f8f7d9beb80cba,1410,squad,29,29
f8f8c382cf7d28,1265,squad-fpp,31,31
f8f9b7bd47ed2e,1744,squad-fpp,29,29
f8fa76bf7caa23,1859,duo-fpp,49,47
f8fb2343d04309,1377,duo,49,48
f8fb398dc513de,1869,solo-fpp,99,98
f8fcd55485fe84,1901,squad-fpp,32,31
f9008d08c5794b,1321,squad-fpp,28,28
f900af665ebabe,1898,solo-fpp,95,92
f900de1ec39fa5,1798,normal-solo-fpp,11,11
f907542feaba96,1317,duo,50,50
f90775cac56f73,1854,duo-fpp,48,46
f909f3fab4185c,1925,solo,98,95
f90b89c84254fa,2041,solo,94,90
f90c4bdb8e31b2,1372,squad,27,27
f9104ecb7ccfe4,1321,squad-fpp,30,29
f9115d25191dbf,1910,duo-fpp,47,47
f91377d1efc411,1359,duo-fpp,49,49
f9138ce4784564,1393,squad-fpp,28,28
f91406f102dfb9,1400,squad-fpp,31,30
f914a1192cb673,1843,squad-fpp,30,28
f916d41aed3661,1805,squad-fpp,28,28
f919c485518794,1812,duo-fpp,50,49
f91c02f7847894,1871,duo-fpp,49,47
f91c0962c7f80c,1929,squad-fpp,28,27
f91e1ba64c9ae3,1394,squad-fpp,28,27
f91f521fefd57a,1345,squad-fpp,27,26
f9241e6583a6f7,1362,squad,30,29
f9263855a0ea4e,1440,solo-fpp,96,95
f926b13b9ea412,1466,duo-fpp,48,48
f92790aae846f8,1329,solo-fpp,90,89
f927d5b129325c,1463,duo-fpp,44,40
f928d91e81030e,1996,squad-fpp,30,30
f92901955dfbe4,1492,duo,50,50
f929235b9a47f2,1890,squad,28,27
f92a421c353eb7,1291,squad-fpp,28,28
f92a9dff8561ac,1445,squad-fpp,30,27
f92d1f44261b88,1300,squad-fpp,30,29
f92d9ae9b7849b,1322,squad,28,27
f93090bf7fda56,1372,duo,50,48
f93159fbd690d3,1314,squad-fpp,31,30
f931e2ddd58377,1745,squad,29,28
f933355e731321,1305,squad-fpp,26,25
f933a0775fc7ca,1358,solo-fpp,93,89
f933b55fdde139,1853,solo,100,98
f933f82cb3a54d,1847,squad,27,27
f933f8af06fd35,1300,squad-fpp,27,26
f93426d1fe6f7b,1455,solo-fpp,93,93
f9372798cc5976,1357,squad-fpp,30,29
f93930e19c5856,1867,squad-fpp,26,21
f939e547e9b1e6,1413,duo-fpp,50,48
f93a7f1859fea4,1443,squad-fpp,27,26
f93b1f0defaee5,1299,squad-fpp,31,30
f93c7fa257b38c,1736,squad,27,24
f93c90764762ae,1367,squad-fpp,27,27
f93cf006b11d09,1399,squad-fpp,29,28
f93d477f3212b0,1319,squad-fpp,28,27
f93e3305a8d91e,1365,solo,97,92
f93eacaed13167,1879,squad,24,24
f94019495fc181,1390,squad-fpp,28,27
f941f98637f0ff,1986,duo,49,47
f942817d155e51,1356,solo-fpp,96,93
f9441210d7b2f9,1284,duo-fpp,49,48
f94426b74dda1a,1388,squad-fpp,29,28
f9469ef24f7117,1845,duo-fpp,46,44
f94939e6c871c9,1995,squad,29,29
f9499d77e28903,1320,squad-fpp,29,29
f94c5cc8f31030,807,normal-duo,6,6
f94c5d2dcbf92c,1792,squad-fpp,29,25
f9525ddb275282,1355,squad-fpp,27,26
f95317039e6513,1361,squad-fpp,27,27
f9533bc6bccba8,1372,solo-fpp,95,94
f9557fee5bfdca,1324,squad-fpp,27,27
f955905e4028e5,1432,squad-fpp,28,28
f955d7d91d78a7,1963,duo,48,45
f957a2dcf3683e,2056,solo-fpp,95,93
f95881b0e054db,1367,duo-fpp,50,49
f95a1a17c6a5e8,1901,squad-fpp,28,26
f95b04d9f6d30b,1896,duo,49,46
f960e4e6d17acb,1889,squad,29,29
f962733641c2bb,1825,solo-fpp,95,90
f96333f759d1e8,1297,squad-fpp,27,27
f9643bd1c6fa37,1425,duo-fpp,47,46
f9646fdd9895a7,1886,solo,95,91
f9649e2d349d76,1956,solo,94,90
f96771edaaf9dd,1339,squad-fpp,32,30
f967d377c7a6c1,2078,squad,28,27
f968eb662b65f0,1346,duo-fpp,48,46
f96a0bfc853493,1332,squad,29,29
f96c7b9c6349cf,1325,solo-fpp,98,96
f96dbead6bde98,1838,squad-fpp,31,28
f971d04b2b80e9,1338,squad-fpp,30,29
f975242d0c9a8c,1862,squad-fpp,27,26
f975c8aa4da0bf,1470,solo-fpp,98,98
f9777b8c1481b7,1889,solo-fpp,95,91
f97800bfded79c,1992,duo,50,46
f97b791f05e080,1453,squad-fpp,27,27
f97e86341e4cf7,1390,solo-fpp,95,93
f980da0723631a,1447,squad-fpp,26,26
f981be42a797ad,1853,solo-fpp,95,91
f9849e2411c48e,1378,squad,27,27
f984a1986b0e10,1782,squad,26,26
f9850d0a0256f1,1351,squad-fpp,26,24
f98726464b075f,1983,duo-fpp,47,46
f9878f8d094d81,1806,solo,18,2
f9887905723cb4,1335,squad-fpp,27,24
f989372d589e26,1798,solo-fpp,96,92
f989e4aac5feeb,1859,squad-fpp,33,32
f98b367e7a1491,1409,squad-fpp,28,28
f98c3b8e136feb,1451,duo-fpp,45,45
f98cbfe6f76092,1869,solo,95,94
f98cefba51a79c,1814,squad-fpp,29,29
f98d202b2c7874,1360,duo-fpp,50,49
f990940aa733b6,1400,squad,27,26
f991e0804a88b9,1832,squad-fpp,28,27
f9920e541be262,1450,duo-fpp,50,50
f99531995f4dee,1914,squad,31,30
f9953a172c0b19,1843,duo-fpp,49,48
f9954e8cdb44d4,1299,squad-fpp,28,28
f99757ce5faf1d,1570,normal-duo,8,8
f998eadb01256b,1358,squad-fpp,29,28
f99937d6df6243,1358,squad-fpp,30,28
f99b8e0475662d,1426,duo-fpp,49,49
f99ce182d4840f,1360,squad-fpp,29,29
f99dd0d2eea2d5,1372,squad-fpp,27,26
f9a0b01023db07,1996,duo-fpp,48,45
f9a1d69b920627,1352,solo,96,94
f9a24db00500e9,1354,squad-fpp,28,26
f9a43d7ebf17bf,1318,squad-fpp,25,24
f9a7dfbb6d3010,1356,squad-fpp,29,26
f9a7ee7b988ea3,1866,duo-fpp,48,47
f9a865129a9791,1872,duo,49,48
f9a88397f45677,1848,squad-fpp,27,27
f9a8ed56e07645,1326,squad-fpp,30,29
f9aa0aff2cc736,1270,normal-duo-fpp,11,11
f9aa6bb99c366b,1351,squad-fpp,30,28
f9aaf9fcc7e6cf,1973,solo,96,93
f9abd93b371f4d,1341,squad-fpp,29,27
f9ad315bccb549,1783,squad,28,25
f9aef5121a3a0a,1841,squad-fpp,30,28
f9b2ba677a084f,1381,duo-fpp,50,47
f9b5bba11ba678,1134,duo-fpp,47,46
f9b70bc02add0f,1416,squad,27,26
f9ba3d8227a866,1365,duo-fpp,48,48
f9ba76f2764297,1391,squad,27,26
f9bb46daf7cb49,2184,duo-fpp,48,48
f9bc1500419ed7,1888,duo-fpp,49,49
f9bf9b8735bec8,1942,squad-fpp,27,25
f9bfbc0956a1a3,1369,squad-fpp,27,25
f9c172959a4953,1880,solo,88,80
f9c41b1e28a004,1982,duo,49,47
f9c51ad0bc99fb,1377,solo-fpp,92,89
f9c7c1d52adbd5,1355,squad-fpp,30,29
f9c8be7c79860f,1381,duo-fpp,50,48
f9c9a1ea38570c,1460,duo,49,47
f9cb9649348e5f,1951,duo-fpp,48,47
f9cbf365813239,1299,squad-fpp,29,29
f9cc9700da2178,1392,solo-fpp,97,96
f9ccd81b2a88a3,1346,squad-fpp,28,25
f9d052a1621224,1929,squad-fpp,27,27
f9d154676fd4a0,1384,squad,30,30
f9d338f52a30f2,1453,duo-fpp,50,46
f9d36056727387,1889,solo-fpp,96,94
f9d3c7bae9060e,1938,duo,46,42
f9d3e41974dbb0,1316,duo-fpp,48,48
f9d63508e2afb2,2180,squad-fpp,28,26
f9db2610437e7c,1886,squad,26,26
f9dcaf1361b094,1872,squad-fpp,30,28
f9dcfe1e6d9294,1911,duo-fpp,49,44
f9e6946fbf5b87,1819,duo-fpp,50,48
f9eb107c4835f6,2004,duo-fpp,48,47
f9edd9dbfe8b90,1889,duo-fpp,41,39
f9ef2a0bcd370c,1386,squad-fpp,30,28
f9efacb8bb948b,1412,squad-fpp,29,28
f9f15c5401a152,1408,squad-fpp,30,29
f9f2b311a458e0,1393,solo-fpp,97,96
f9f324dcecb2c4,1345,squad,26,26
f9f3a4cf607eca,1732,solo,16,1
f9f4524b9a1010,1295,squad-fpp,27,27
f9f5a94af344ec,1389,duo,50,48
f9f5cc864b8adf,1377,solo-fpp,97,97
f9fa264fe7edd5,1323,squad-fpp,30,29
f9faebc7c53c08,1376,duo,49,47
f9fd76093b1e10,1260,duo-fpp,49,48
f9feb03767fa57,1366,squad,26,26
fa01718731d6e8,1369,solo-fpp,96,92
fa0185c57626dc,1936,squad,26,26
fa0281824029c5,1559,solo-fpp,95,93
fa0297de6282ea,1378,squad-fpp,28,28
fa04fefb010eb3,1827,duo,49,47
fa060d907fb57a,1911,squad-fpp,32,31
fa0627969e5568,1794,duo,45,43
fa085380974299,1466,duo-fpp,49,46
fa09f24b20118f,1896,duo-fpp,50,48
fa0a46946988cc,1884,duo-fpp,50,46
fa0b9cc1692dba,1381,duo-fpp,46,45
fa0d2ee1682d0d,1227,duo-fpp,47,46
fa0d7ba73820d8,1444,solo-fpp,95,93
fa0f87a2a01274,1814,duo-fpp,50,48
fa127eb8511a96,1524,squad-fpp,29,28
fa12f307b5a2dd,1485,duo,50,49
fa16051d4bb96d,1370,squad-fpp,30,30
fa17b14c1aef7e,1776,duo-fpp,49,46
fa17b5dc653216,780,normal-solo-fpp,15,11
fa191a9d6dc7f7,1283,squad-fpp,26,26
fa1b1885f56b7d,1797,duo-fpp,48,48
fa206357c200e4,1743,squad,28,26
fa206b8eb592cf,1391,squad-fpp,29,28
fa210ff7110f6d,1363,squad-fpp,28,28
fa278e95d00360,1837,squad,25,25
fa2815b332caa3,1894,solo-fpp,98,94
fa2a40f36a044c,1853,squad-fpp,28,28
fa2d4d0dd44a8e,1812,duo-fpp,43,41
fa2dd450dd042f,1865,duo-fpp,48,47
fa2f1b5b4fe09e,1402,squad-fpp,26,25
fa2ffaf35655e3,2163,normal-squad-fpp,16,16
fa3396b412e67f,1306,squad,26,26
fa364d0ff4bd1e,1857,squad,30,26
fa373e28ff5062,715,normal-squad-fpp,15,14
fa378a16c683c4,1311,squad-fpp,27,25
fa390c51296340,1400,squad-fpp,31,31
fa399aa4249555,1840,solo,95,89
fa3bed149351d8,1504,solo-fpp,96,93
fa3d2336b6133d,1392,duo-fpp,48,47
fa3d345276f523,1435,squad-fpp,28,27
fa3fcc33f131ef,2119,squad,28,28
fa3fde70aaf61f,1540,solo-fpp,94,88
fa416dc3df255a,1999,squad-fpp,31,27
fa45f935ee61c8,1872,duo-fpp,48,48
fa4af0c09059c6,1431,squad,29,29
fa4ccf82d823d2,1869,solo,97,95
fa4d6f104162d5,1260,squad-fpp,30,29
fa4e294a2aad03,1870,squad-fpp,28,28
fa4e307fe6a965,1952,squad-fpp,27,27
fa50e842d1ec3c,1352,squad-fpp,28,27
fa516f9ec9ba4f,1508,solo-fpp,89,88
fa52ec86f1e4ff,1378,duo-fpp,49,49
fa54774cab09a8,1824,solo-fpp,96,91
fa54dcef0ffc1b,1455,squad,26,22
fa550c651de090,1415,duo-fpp,50,48
fa56a5c340dd85,1263,squad-fpp,25,25
fa583889aab078,1977,solo,91,87
fa585d5050e828,1375,duo,49,46
fa589ce0c6324f,1771,squad-fpp,26,23
fa5d278a52942e,1934,squad,28,28
fa5e2524caa08d,1372,solo-fpp,99,96
fa64b2add3f790,1763,duo-fpp,48,46
fa64e9ecb57501,1349,duo-fpp,48,47
fa65142f92a372,1408,squad-fpp,29,28
fa65772d923f13,1347,squad-fpp,27,25
fa65fb70409410,1383,squad-fpp,29,29
fa66d0f03c922e,1801,squad,33,33
fa6c3dd3f1bbeb,1862,duo-fpp,49,47
fa6ce25397ea6d,1816,duo-fpp,47,46
fa6d657a643a0d,1456,duo,49,48
fa6fa0ada29807,1805,solo-fpp,98,94
fa709810eb3f05,1261,squad-fpp,29,28
fa71620624d3e7,1358,squad-fpp,29,26
fa75350b272fcc,1373,duo-fpp,48,48
fa759c67845e0b,1428,squad-fpp,31,31
fa7840e73dc9af,1379,solo-fpp,97,96
fa78eb54d35db3,1349,squad-fpp,29,29
fa79467099d5fd,1379,squad-fpp,26,25
fa79ad74130a6e,2056,duo-fpp,48,46
fa7a158ad1b5d8,1864,squad-fpp,29,27
fa7b81ab77dbb0,1487,squad,28,28
fa7dea828aff53,1829,squad-fpp,26,26
fa7fbfcb1e75c3,1921,squad-fpp,27,26
fa805491992fc3,1379,squad-fpp,27,26
fa80ef34bf94c8,1356,squad-fpp,29,27
fa82228db60348,1323,squad-fpp,29,27
fa836b3769df78,1836,squad-fpp,28,28
fa87587985cab3,1236,squad-fpp,27,27
fa87ef3d0caed7,1824,squad-fpp,27,26
fa88234beabc4f,1317,squad-fpp,29,29
fa8d14e938de83,1205,squad-fpp,29,28
fa8fb30df48676,2028,duo-fpp,46,46
fa902444d430f9,1334,squad-fpp,28,27
fa955314eb6d77,1887,squad-fpp,31,30
fa9602e8abdf8c,1894,squad-fpp,31,29
fa974177f5d576,1713,normal-duo-fpp,18,17
fa989d17b8f99b,1419,duo-fpp,49,49
fa9b5d66ca27c8,1988,duo-fpp,47,44
fa9c41ba9b74ef,1767,duo-fpp,48,45
fa9d3bd8a801d4,1414,squad-fpp,27,26
fa9d48f1cbf27f,1358,squad,28,26
fa9d5422a268ed,1884,squad,27,25
fa9e0b443c040d,1381,squad,26,26
fa9e82bfefa9cf,1389,squad-fpp,32,31
faa09bc12abf4e,1771,squad,27,27
faa1756a3b00b6,1888,squad,28,27
faa4988829d9ab,1351,squad,27,26
faa56265cd946f,1759,duo-fpp,50,46
faa680bd9fa30b,1814,squad-fpp,29,27
faa6e27d9df915,1915,squad-fpp,28,26
faa78d3cf36bdd,1461,solo,99,97
faa7a31da55d59,1882,duo-fpp,48,47
faa7a8a1058f2c,1351,squad-fpp,27,25
faa7ab79b919c5,1383,duo,47,46
faa7f97d5708cf,1887,solo,97,95
faaa8fce19258d,1388,squad,28,28
faab4d237a3662,1382,squad-fpp,32,32
